# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
364320at7742	Complete	KN462589.1	35164	38300	-	170.4	114	https://www.orthodb.org/v10?query=364320at7742	U7 snRNA-associated Sm-like protein LSm11
364336at7742	Complete	KN464474.1	1743785	1745798	-	296.0	176	https://www.orthodb.org/v10?query=364336at7742	Dolichyldiphosphatase 1
364611at7742	Fragmented	KN465587.1	7887	11965	-	230.3	97	https://www.orthodb.org/v10?query=364611at7742	Ubiquitin conjugating enzyme E2 F (putative)
364898at7742	Complete	KN464664.1	1059278	1060685	-	257.0	145	https://www.orthodb.org/v10?query=364898at7742	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
365136at7742	Complete	KN460855.1	710902	715325	+	648.2	339	https://www.orthodb.org/v10?query=365136at7742	RNA 3'-terminal phosphate cyclase-like protein
365149at7742	Complete	KN468037.1	136676	140070	-	330.3	181	https://www.orthodb.org/v10?query=365149at7742	coiled-coil domain-containing protein 134
365150at7742	Complete	KN464072.1	1548509	1549927	+	210.7	148	https://www.orthodb.org/v10?query=365150at7742	Intraflagellar transport 22
365186at7742	Complete	KN467132.1	375419	386232	+	267.1	189	https://www.orthodb.org/v10?query=365186at7742	oxidoreductase HTATIP2
365226at7742	Complete	KN466952.1	167196	170463	+	416.1	243	https://www.orthodb.org/v10?query=365226at7742	protein-S-isoprenylcysteine O-methyltransferase
365662at7742	Complete	KN463719.1	62181	64327	-	492.2	286	https://www.orthodb.org/v10?query=365662at7742	Mitochondrial ribosomal protein L44
365677at7742	Complete	KN464860.1	586381	591433	-	635.4	329	https://www.orthodb.org/v10?query=365677at7742	Nuclear transcription factor Y subunit gamma
365702at7742	Complete	KN462876.1	27198	33394	+	314.6	366	https://www.orthodb.org/v10?query=365702at7742	V-set and immunoglobulin domain-containing protein 10
365811at7742	Complete	KN460358.1	15321	16214	-	231.5	165	https://www.orthodb.org/v10?query=365811at7742	armadillo repeat-containing protein 7
365924at7742	Complete	KN462884.1	39703	46831	+	293.6	180	https://www.orthodb.org/v10?query=365924at7742	peptidyl-prolyl cis-trans isomerase FKBP3
366264at7742	Complete	KN463767.1	18421	22488	+	427.9	221	https://www.orthodb.org/v10?query=366264at7742	protein SCO1 homolog, mitochondrial
366274at7742	Complete	KN462436.1	229732	231430	+	160.0	140	https://www.orthodb.org/v10?query=366274at7742	jupiter microtubule associated homolog 2
366345at7742	Complete	KN463449.1	4941	7350	+	386.0	336	https://www.orthodb.org/v10?query=366345at7742	osteoclast stimulatory transmembrane protein
366454at7742	Missing
366534at7742	Complete	KN462158.1	356178	362453	+	268.1	158	https://www.orthodb.org/v10?query=366534at7742	protein DJ-1
366658at7742	Complete	KN463794.1	367255	368330	+	309.0	185	https://www.orthodb.org/v10?query=366658at7742	homologous-pairing protein 2 homolog
366715at7742	Complete	KN467683.1	144653	148273	-	376.9	186	https://www.orthodb.org/v10?query=366715at7742	V-type proton ATPase subunit D
366844at7742	Complete	KN462428.1	4053	8583	+	289.2	189	https://www.orthodb.org/v10?query=366844at7742	E2F-associated phosphoprotein
366847at7742	Complete	KN464293.1	313777	316168	+	391.8	248	https://www.orthodb.org/v10?query=366847at7742	N-acetylneuraminate lyase
366862at7742	Complete	KN465695.1	175516	180865	-	320.0	280	https://www.orthodb.org/v10?query=366862at7742	intracellular hyaluronan-binding protein 4
367008at7742	Complete	KN462654.1	624829	631054	-	358.0	272	https://www.orthodb.org/v10?query=367008at7742	transcription initiation factor IIA subunit 1
367197at7742	Complete	KN463624.1	135676	158436	-	453.9	309	https://www.orthodb.org/v10?query=367197at7742	transcription factor EB
367334at7742	Complete	KN465283.1	3435	6087	+	315.3	168	https://www.orthodb.org/v10?query=367334at7742	josephin-1
367391at7742	Complete	KN462599.1	290583	294413	+	356.7	173	https://www.orthodb.org/v10?query=367391at7742	Secretogranin V
367430at7742	Complete	KN468631.1	146374	148492	+	299.4	165	https://www.orthodb.org/v10?query=367430at7742	pre-mRNA-splicing factor SPF27
367625at7742	Complete	KN461045.1	638899	641441	-	438.5	285	https://www.orthodb.org/v10?query=367625at7742	protein FAM124B
367717at7742	Complete	KN462834.1	42471	43543	+	300.3	169	https://www.orthodb.org/v10?query=367717at7742	protein Hikeshi
368039at7742	Complete	KN460714.1	192527	199363	+	307.2	166	https://www.orthodb.org/v10?query=368039at7742	TM2 domain-containing protein 2
368105at7742	Complete	KN466628.1	375654	377498	-	461.4	280	https://www.orthodb.org/v10?query=368105at7742	Trans-L-3-hydroxyproline dehydratase
368156at7742	Complete	KN468171.1	134962	138566	-	309.1	195	https://www.orthodb.org/v10?query=368156at7742	translin
368306at7742	Complete	KN464245.1	25278	31594	+	384.0	237	https://www.orthodb.org/v10?query=368306at7742	pre-mRNA-splicing factor 38A
368433at7742	Complete	KN467987.1	109639	111769	-	411.6	189	https://www.orthodb.org/v10?query=368433at7742	zinc finger MYND domain-containing protein 19
368535at7742	Complete	KN468136.1	156661	161409	+	73.3	86	https://www.orthodb.org/v10?query=368535at7742	B-cell antigen receptor complex-associated protein beta chain
368773at7742	Complete	KN464040.1	239709	240686	+	408.3	259	https://www.orthodb.org/v10?query=368773at7742	Solute carrier family 35 member A4
368798at7742	Complete	KN463772.1	14489	19050	-	412.4	228	https://www.orthodb.org/v10?query=368798at7742	coiled-coil domain-containing protein 130
368813at7742	Complete	KN462540.1	23083	27159	-	356.2	273	https://www.orthodb.org/v10?query=368813at7742	homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein
368834at7742	Complete	KN462764.1	9052	14097	-	201.8	261	https://www.orthodb.org/v10?query=368834at7742	Centrosomal protein 68
368948at7742	Complete	KN467581.1	81706	82622	+	193.8	117	https://www.orthodb.org/v10?query=368948at7742	refilin-B
368989at7742	Complete	KN461843.1	241516	243623	+	320.7	192	https://www.orthodb.org/v10?query=368989at7742	Transmembrane protein 267
369081at7742	Complete	KN467715.1	1043630	1044535	+	272.4	148	https://www.orthodb.org/v10?query=369081at7742	C-type lectin domain family 3 member A
369343at7742	Complete	KN464474.1	1343102	1347434	+	383.6	291	https://www.orthodb.org/v10?query=369343at7742	Chromosome 18 open reading frame 25
369368at7742	Complete	KN464847.1	10612	14182	+	314.8	162	https://www.orthodb.org/v10?query=369368at7742	Mesoderm development LRP chaperone
369390at7742	Complete	KN462133.1	704277	705454	+	338.4	184	https://www.orthodb.org/v10?query=369390at7742	thioredoxin domain-containing protein 9
369435at7742	Complete	KN461574.1	84052	85099	+	337.1	190	https://www.orthodb.org/v10?query=369435at7742	Mitochondrial ribosomal protein S7
369463at7742	Complete	KN460541.1	28546	35196	-	257.6	156	https://www.orthodb.org/v10?query=369463at7742	single-stranded DNA cytosine deaminase
369618at7742	Complete	KN467216.1	360200	362427	-	322.3	164	https://www.orthodb.org/v10?query=369618at7742	TATA box-binding protein-like protein 1
369735at7742	Complete	KN464303.1	9107	10252	-	296.7	172	https://www.orthodb.org/v10?query=369735at7742	THO complex subunit 7 homolog
369736at7742	Complete	KN462893.1	27163	30275	+	247.4	132	https://www.orthodb.org/v10?query=369736at7742	calcium load-activated calcium channel
369870at7742	Complete	KN463021.1	144551	151476	-	326.1	208	https://www.orthodb.org/v10?query=369870at7742	ERCC excision repair 1, endonuclease non-catalytic subunit
370111at7742	Complete	KN466854.1	593231	595336	+	317.0	185	https://www.orthodb.org/v10?query=370111at7742	Mitochondrial ribosomal protein L24
370224at7742	Complete	KN462365.1	39392	42632	+	267.8	172	https://www.orthodb.org/v10?query=370224at7742	MKI67 FHA domain-interacting nucleolar phosphoprotein
370236at7742	Complete	KN462133.1	175068	179075	-	286.3	175	https://www.orthodb.org/v10?query=370236at7742	Cms1 ribosomal small subunit homolog (yeast)
370331at7742	Complete	KN462499.1	6229	10680	-	144.2	157	https://www.orthodb.org/v10?query=370331at7742	Intraflagellar transport 27
370499at7742	Complete	KN462679.1	52537	57475	+	378.0	214	https://www.orthodb.org/v10?query=370499at7742	dnaJ homolog subfamily C member 25
370608at7742	Complete	KN465738.1	86683	87592	-	337.2	189	https://www.orthodb.org/v10?query=370608at7742	AlkB homolog 2, alpha-ketoglutarate dependent dioxygenase
370914at7742	Complete	KN462127.1	42441	43436	+	280.5	157	https://www.orthodb.org/v10?query=370914at7742	cdc42 effector protein 3
371106at7742	Complete	KN461725.1	227231	228892	+	243.3	131	https://www.orthodb.org/v10?query=371106at7742	Mitochondrial ribosomal protein S10
371129at7742	Complete	KN465289.1	880860	881787	-	168.3	75	https://www.orthodb.org/v10?query=371129at7742	DNA-directed RNA polymerases I, II, and III subunit RPABC3
371168at7742	Complete	KN461163.1	823756	825064	+	263.9	166	https://www.orthodb.org/v10?query=371168at7742	BAG family molecular chaperone regulator 1
371207at7742	Complete	KN460390.1	137801	138774	+	178.2	153	https://www.orthodb.org/v10?query=371207at7742	cyclin-dependent kinase 2-interacting protein
371581at7742	Complete	KN462170.1	291350	308978	+	176.6	120	https://www.orthodb.org/v10?query=371581at7742	O-6-methylguanine-DNA methyltransferase
371631at7742	Complete	KN465823.1	967198	970749	+	246.0	140	https://www.orthodb.org/v10?query=371631at7742	UMP-CMP kinase
371710at7742	Complete	KN461399.1	655016	656655	+	340.6	200	https://www.orthodb.org/v10?query=371710at7742	ATP synthase F(0) complex subunit B1, mitochondrial
371714at7742	Complete	KN464398.1	74220	76939	+	282.6	210	https://www.orthodb.org/v10?query=371714at7742	transmembrane protein 106C
372023at7742	Complete	KN467232.1	178234	181526	-	363.7	180	https://www.orthodb.org/v10?query=372023at7742	protein YIPF4
372062at7742	Complete	KN462576.1	626854	635312	-	228.6	203	https://www.orthodb.org/v10?query=372062at7742	transmembrane protein 192
372079at7742	Complete	KN462977.1	453479	457782	-	318.5	208	https://www.orthodb.org/v10?query=372079at7742	CUE domain-containing protein 2
372200at7742	Complete	KN468056.1	31369	32759	+	378.3	204	https://www.orthodb.org/v10?query=372200at7742	eukaryotic translation initiation factor 6
372431at7742	Complete	KN462945.1	890631	892337	+	200.7	191	https://www.orthodb.org/v10?query=372431at7742	Coiled-coil domain containing 59
372764at7742	Complete	KN461889.1	1152995	1158976	-	218.0	153	https://www.orthodb.org/v10?query=372764at7742	Mitochondrial ribosomal protein S15
373004at7742	Complete	KN462803.1	254055	255402	-	217.6	129	https://www.orthodb.org/v10?query=373004at7742	ubiquitin-conjugating enzyme E2 T
373013at7742	Complete	KN461605.1	353793	354950	+	96.1	113	https://www.orthodb.org/v10?query=373013at7742	protein Mis18-beta
373028at7742	Complete	KN462101.1	29260	32896	+	183.5	155	https://www.orthodb.org/v10?query=373028at7742	nicolin-1
373225at7742	Complete	KN465036.1	394481	397166	+	228.3	157	https://www.orthodb.org/v10?query=373225at7742	TM2 domain-containing protein 3
373266at7742	Complete	KN466936.1	444250	449596	-	341.1	221	https://www.orthodb.org/v10?query=373266at7742	Mitochondrial ribosomal protein L46
373281at7742	Complete	KN464343.1	128750	130550	-	411.3	262	https://www.orthodb.org/v10?query=373281at7742	magnesium transporter NIPA1
373324at7742	Complete	KN460357.1	919080	920894	-	325.4	420	https://www.orthodb.org/v10?query=373324at7742	cytoskeleton-associated protein 4
373482at7742	Complete	JACL01049019.1	4608	8755	+	249.3	147	https://www.orthodb.org/v10?query=373482at7742	protein CREG1
373540at7742	Complete	KN462571.1	66455	69971	-	206.2	158	https://www.orthodb.org/v10?query=373540at7742	transmembrane protein 81
373618at7742	Complete	KN465386.1	1620160	1621205	+	168.5	124	https://www.orthodb.org/v10?query=373618at7742	protein archease
373808at7742	Complete	KN461857.1	56120	59147	-	267.3	167	https://www.orthodb.org/v10?query=373808at7742	N-6 adenine-specific DNA methyltransferase 1
373954at7742	Missing
374740at7742	Complete	KN467290.1	527201	528127	+	319.4	157	https://www.orthodb.org/v10?query=374740at7742	Mitochondrial ribosomal protein L13
374832at7742	Complete	KN462133.1	137785	141445	-	468.9	338	https://www.orthodb.org/v10?query=374832at7742	protein TFG isoform X1
374963at7742	Missing
374996at7742	Complete	KN467144.1	436265	437827	-	176.8	137	https://www.orthodb.org/v10?query=374996at7742	zinc finger protein 511
375400at7742	Complete	KN460658.1	533865	537362	+	388.0	339	https://www.orthodb.org/v10?query=375400at7742	integrator complex subunit 12
375498at7742	Complete	KN462594.1	12293	17107	+	199.8	157	https://www.orthodb.org/v10?query=375498at7742	Ankyrin repeat domain 22
375593at7742	Complete	KN465893.1	825900	829425	-	295.9	177	https://www.orthodb.org/v10?query=375593at7742	D-tyrosyl-tRNA(Tyr) deacylase 1
375615at7742	Complete	KN462782.1	42048	43431	-	239.0	130	https://www.orthodb.org/v10?query=375615at7742	Mitochondrial ribosomal protein S18A
375859at7742	Complete	KN461790.1	35468	40689	-	302.2	235	https://www.orthodb.org/v10?query=375859at7742	COX18, cytochrome c oxidase assembly factor
376010at7742	Complete	KN464377.1	811618	813963	+	410.6	285	https://www.orthodb.org/v10?query=376010at7742	nuclear pore complex protein Nup50
376015at7742	Complete	KN468178.1	197307	198904	-	96.4	269	https://www.orthodb.org/v10?query=376015at7742	IQ motif containing D
376038at7742	Complete	KN461757.1	1367831	1371024	+	168.0	166	https://www.orthodb.org/v10?query=376038at7742	meiotic recombination protein REC114
376042at7742	Complete	KN463613.1	268309	269621	+	312.2	204	https://www.orthodb.org/v10?query=376042at7742	UTP23, small subunit processome component
376105at7742	Complete	KN461294.1	831769	838439	-	348.2	300	https://www.orthodb.org/v10?query=376105at7742	5-azacytidine-induced protein 2
376114at7742	Complete	KN465738.1	144326	147376	-	473.2	430	https://www.orthodb.org/v10?query=376114at7742	trichoplein keratin filament-binding protein
376151at7742	Complete	KN467362.1	274516	275274	+	333.7	149	https://www.orthodb.org/v10?query=376151at7742	N(alpha)-acetyltransferase 50, NatE catalytic subunit
376384at7742	Complete	KN463761.1	319980	321693	-	306.0	172	https://www.orthodb.org/v10?query=376384at7742	complement component 1 Q subcomponent-binding protein, mitochondrial
376448at7742	Complete	KN463794.1	369443	374311	-	417.6	221	https://www.orthodb.org/v10?query=376448at7742	max-like protein X
376479at7742	Complete	KN468724.1	78824	79724	-	344.3	203	https://www.orthodb.org/v10?query=376479at7742	pancreas transcription factor 1 subunit alpha
376554at7742	Complete	KN467279.1	159233	167309	+	232.4	259	https://www.orthodb.org/v10?query=376554at7742	interleukin-1 receptor type 2
376607at7742	Complete	KN462005.1	482900	486435	-	155.0	87	https://www.orthodb.org/v10?query=376607at7742	microfibrillar-associated protein 2
376681at7742	Complete	KN460669.1	160038	161012	-	346.2	182	https://www.orthodb.org/v10?query=376681at7742	methyltransferase-like protein 5
376721at7742	Complete	KN462740.1	307210	313568	-	262.8	148	https://www.orthodb.org/v10?query=376721at7742	RAB24, member RAS oncogene family
376736at7742	Complete	KN464475.1	191094	193060	-	239.7	220	https://www.orthodb.org/v10?query=376736at7742	protein FAM64A
376893at7742	Complete	KN464498.1	4207	6202	-	224.6	141	https://www.orthodb.org/v10?query=376893at7742	Phosphatidylinositol glycan anchor biosynthesis class H
377100at7742	Complete	KN460357.1	824139	825596	+	236.4	151	https://www.orthodb.org/v10?query=377100at7742	transcription factor Spi-C
377136at7742	Complete	KN461381.1	522265	543914	-	215.5	168	https://www.orthodb.org/v10?query=377136at7742	protein FAM204A
377163at7742	Missing
377176at7742	Complete	KN462090.1	16007	20638	-	281.4	202	https://www.orthodb.org/v10?query=377176at7742	uroporphyrinogen-III synthase
377177at7742	Complete	KN461772.1	570895	571695	-	190.5	169	https://www.orthodb.org/v10?query=377177at7742	ribonuclease P protein subunit p38
377238at7742	Complete	KN467362.1	696837	699709	-	265.4	200	https://www.orthodb.org/v10?query=377238at7742	protein phosphatase 1 regulatory subunit 42
377323at7742	Complete	KN464474.1	892810	893557	+	177.0	111	https://www.orthodb.org/v10?query=377323at7742	endothelial cell-specific molecule 1
377619at7742	Complete	KN460481.1	126861	127895	+	235.7	138	https://www.orthodb.org/v10?query=377619at7742	Chromosome 12 open reading frame 49
377681at7742	Complete	KN461828.1	582809	584154	+	254.1	170	https://www.orthodb.org/v10?query=377681at7742	protein DPCD
378093at7742	Complete	KN464332.1	341711	343314	-	275.9	146	https://www.orthodb.org/v10?query=378093at7742	Brain specific homeobox
378120at7742	Complete	KN461461.1	118878	121556	+	453.7	230	https://www.orthodb.org/v10?query=378120at7742	Transmembrane protein 101
378341at7742	Complete	KN467499.1	1239165	1241339	+	310.5	171	https://www.orthodb.org/v10?query=378341at7742	cysteine dioxygenase type 1
