# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
331131at7742	Complete	NC_047149.1	5922677	5924839	+	251.0	155	https://www.orthodb.org/v10?query=331131at7742	Superoxide dismutase
331411at7742	Complete	NC_047129.1	7631983	7637549	+	325.8	225	https://www.orthodb.org/v10?query=331411at7742	phosphatidylinositol N-acetylglucosaminyltransferase subunit C
331452at7742	Complete	NC_047144.1	4526017	4527572	+	378.0	302	https://www.orthodb.org/v10?query=331452at7742	Palmitoyltransferase
331581at7742	Complete	NC_047134.1	27436028	27451869	+	441.3	284	https://www.orthodb.org/v10?query=331581at7742	Queuosine salvage protein
331632at7742	Complete	NC_047127.1	1584561	1587375	-	322.8	194	https://www.orthodb.org/v10?query=331632at7742	RNA transcription, translation and transport factor
331959at7742	Complete	NC_047130.1	25655152	25655946	+	271.6	196	https://www.orthodb.org/v10?query=331959at7742	haloacid dehalogenase-like hydrolase domain-containing protein 3
331986at7742	Complete	NC_047126.1	30914629	30917723	+	375.8	210	https://www.orthodb.org/v10?query=331986at7742	3-hydroxybutyrate dehydrogenase type 2
332036at7742	Complete	NC_047138.1	17360778	17366003	+	57.0	89	https://www.orthodb.org/v10?query=332036at7742	TPA-induced transmembrane protein
332125at7742	Complete	NC_047147.1	9067883	9071370	-	364.6	192	https://www.orthodb.org/v10?query=332125at7742	ribose-5-phosphate isomerase
332227at7742	Complete	NC_047145.1	19913259	19914185	+	360.3	233	https://www.orthodb.org/v10?query=332227at7742	peroxisome biogenesis factor 2
332304at7742	Fragmented	NC_047141.1	18197532	18198112	+	105.6	108	https://www.orthodb.org/v10?query=332304at7742	IQ domain-containing protein G
332363at7742	Missing
332423at7742	Complete	NC_047136.1	18845031	18845810	-	427.5	234	https://www.orthodb.org/v10?query=332423at7742	leucine-rich repeat-containing protein 3B
332775at7742	Complete	NC_047136.1	7532767	7534203	-	326.8	222	https://www.orthodb.org/v10?query=332775at7742	uncharacterized protein C11orf70 homolog
333162at7742	Complete	NC_047147.1	24716146	24726640	-	352.3	210	https://www.orthodb.org/v10?query=333162at7742	Nucleotide binding protein like
333504at7742	Duplicated	NC_047147.1	16407806	16408507	+	172.0	215	https://www.orthodb.org/v10?query=333504at7742	type II iodothyronine deiodinase
333504at7742	Duplicated	NC_047149.1	27040735	27041430	-	179.4	182	https://www.orthodb.org/v10?query=333504at7742	type II iodothyronine deiodinase
333576at7742	Complete	NC_047140.1	26538981	26542005	-	416.0	245	https://www.orthodb.org/v10?query=333576at7742	enoyl-CoA hydratase, mitochondrial
333591at7742	Complete	NC_047130.1	14532527	14536423	+	334.0	215	https://www.orthodb.org/v10?query=333591at7742	Tubulin polyglutamylase complex subunit 2
333671at7742	Complete	NC_047129.1	21832997	21839556	+	408.7	281	https://www.orthodb.org/v10?query=333671at7742	leucine-rich repeat-containing protein 39
333672at7742	Complete	NC_047132.1	2204829	2212899	-	281.8	245	https://www.orthodb.org/v10?query=333672at7742	peroxisome biogenesis factor 10
333698at7742	Complete	NC_047128.1	7522743	7524905	+	408.5	316	https://www.orthodb.org/v10?query=333698at7742	GPALPP motifs-containing protein 1
333716at7742	Complete	NC_047144.1	9772599	9774368	+	423.3	262	https://www.orthodb.org/v10?query=333716at7742	NHL repeat-containing protein 3
333967at7742	Complete	NC_047141.1	9094563	9098062	+	175.5	170	https://www.orthodb.org/v10?query=333967at7742	elongator complex protein 6
334363at7742	Complete	NC_047131.1	30431803	30434447	-	349.3	200	https://www.orthodb.org/v10?query=334363at7742	lysoplasmalogenase-like protein TMEM86A
334381at7742	Complete	NC_047143.1	18835328	18837325	-	327.2	210	https://www.orthodb.org/v10?query=334381at7742	inhibitor of growth protein 2
334616at7742	Complete	NC_047128.1	34919048	34932298	+	399.4	190	https://www.orthodb.org/v10?query=334616at7742	Brain-derived neurotrophic factor
334667at7742	Complete	NC_047131.1	24453528	24455109	+	239.9	191	https://www.orthodb.org/v10?query=334667at7742	spindle and kinetochore-associated protein 1
334890at7742	Complete	NC_047137.1	4200473	4206714	+	299.3	239	https://www.orthodb.org/v10?query=334890at7742	protein AMBP
334896at7742	Complete	NC_047138.1	10713307	10717235	+	358.7	348	https://www.orthodb.org/v10?query=334896at7742	Rab interacting lysosomal protein
335129at7742	Missing
335206at7742	Complete	NC_047131.1	30440900	30444231	+	428.2	519	https://www.orthodb.org/v10?query=335206at7742	protein SPT2 homolog
335473at7742	Complete	NC_047128.1	20606779	20612818	+	357.8	223	https://www.orthodb.org/v10?query=335473at7742	U2 small nuclear ribonucleoprotein A'
335517at7742	Complete	NC_047145.1	1175115	1181380	-	160.5	154	https://www.orthodb.org/v10?query=335517at7742	Transmembrane protein 241
335620at7742	Complete	NC_047143.1	6853206	6855063	-	301.7	277	https://www.orthodb.org/v10?query=335620at7742	Centromere protein N
335788at7742	Complete	NC_047136.1	11796297	11800174	-	402.8	221	https://www.orthodb.org/v10?query=335788at7742	dnaJ homolog subfamily C member 8
336001at7742	Complete	NC_047128.1	29307780	29310780	-	312.1	173	https://www.orthodb.org/v10?query=336001at7742	serine/threonine/tyrosine-interacting protein
336050at7742	Complete	NC_047146.1	25340558	25342403	-	378.0	190	https://www.orthodb.org/v10?query=336050at7742	rab-like protein 3
336175at7742	Complete	NC_047131.1	31381382	31384483	-	271.7	185	https://www.orthodb.org/v10?query=336175at7742	electron transfer flavoprotein beta subunit lysine methyltransferase
336178at7742	Complete	NC_047142.1	8515442	8519031	+	192.6	166	https://www.orthodb.org/v10?query=336178at7742	ribonuclease P protein subunit p30
336331at7742	Complete	NC_047130.1	15714134	15715162	+	416.1	248	https://www.orthodb.org/v10?query=336331at7742	beta-1,3-galactosyltransferase 6
336346at7742	Complete	NC_047143.1	26769972	26772778	+	271.9	229	https://www.orthodb.org/v10?query=336346at7742	elongator complex protein 5
336564at7742	Complete	NC_047140.1	26648178	26652255	+	323.2	170	https://www.orthodb.org/v10?query=336564at7742	dorsal root ganglia homeobox protein
336615at7742	Complete	NC_047140.1	21042681	21044780	+	426.2	227	https://www.orthodb.org/v10?query=336615at7742	Mitochondrial ribosomal protein L2
336619at7742	Complete	NC_047131.1	28411131	28416127	-	348.7	197	https://www.orthodb.org/v10?query=336619at7742	ETS homologous factor
336679at7742	Complete	NC_047131.1	23323020	23325716	+	453.8	325	https://www.orthodb.org/v10?query=336679at7742	olfactomedin-like protein 1
336752at7742	Complete	NC_047129.1	1739082	1771128	+	203.4	131	https://www.orthodb.org/v10?query=336752at7742	thymidylate kinase
336764at7742	Complete	NC_047138.1	7849433	7851110	-	314.1	160	https://www.orthodb.org/v10?query=336764at7742	Thymocyte nuclear protein 1
336790at7742	Fragmented	NC_047146.1	14489018	14490669	-	163.7	144	https://www.orthodb.org/v10?query=336790at7742	kinetochore protein Spc25
337000at7742	Complete	NC_047129.1	6726461	6731614	+	436.0	217	https://www.orthodb.org/v10?query=337000at7742	transmembrane protein 165
337042at7742	Complete	NC_047146.1	9256849	9258768	-	224.9	186	https://www.orthodb.org/v10?query=337042at7742	tumor necrosis factor ligand superfamily member 13B
337045at7742	Complete	NC_047136.1	9036935	9042601	+	591.0	371	https://www.orthodb.org/v10?query=337045at7742	splicing factor 3B subunit 4
337175at7742	Complete	NC_047147.1	9566087	9606495	+	600.7	317	https://www.orthodb.org/v10?query=337175at7742	protein TSSC1
337325at7742	Complete	NC_047134.1	34223379	34225472	+	139.7	159	https://www.orthodb.org/v10?query=337325at7742	embigin
337511at7742	Complete	NC_047148.1	23971345	23972238	+	255.7	180	https://www.orthodb.org/v10?query=337511at7742	MORN repeat-containing protein 3
337603at7742	Complete	NC_047135.1	2015003	2015755	+	407.5	199	https://www.orthodb.org/v10?query=337603at7742	mediator of RNA polymerase II transcription subunit 7
337686at7742	Complete	NC_047149.1	5294320	5300926	+	367.5	209	https://www.orthodb.org/v10?query=337686at7742	Mitochondrial ribosomal protein L19
337697at7742	Complete	NC_047136.1	20257078	20262038	+	145.2	136	https://www.orthodb.org/v10?query=337697at7742	borealin
337736at7742	Complete	NC_047142.1	17897872	17902096	-	369.8	231	https://www.orthodb.org/v10?query=337736at7742	protein YIPF1
337917at7742	Complete	NC_047136.1	8182953	8183976	-	418.0	198	https://www.orthodb.org/v10?query=337917at7742	Chromosome 6 open reading frame 62
337981at7742	Complete	NC_047126.1	3878721	3883181	+	210.0	195	https://www.orthodb.org/v10?query=337981at7742	endoplasmic reticulum resident protein 27
338050at7742	Complete	NC_047126.1	18631504	18634745	-	461.1	239	https://www.orthodb.org/v10?query=338050at7742	39S ribosomal protein L45, mitochondrial
338075at7742	Complete	NC_047136.1	10969057	10972097	-	123.2	131	https://www.orthodb.org/v10?query=338075at7742	HCLS1-associated protein X-1
338146at7742	Complete	NC_047136.1	8409641	8423914	-	294.3	297	https://www.orthodb.org/v10?query=338146at7742	phosphoprotein associated with glycosphingolipid-enriched microdomains 1
338746at7742	Complete	NC_047131.1	11079783	11087281	+	488.1	236	https://www.orthodb.org/v10?query=338746at7742	DNA-directed RNA polymerase II subunit RPB3
338803at7742	Complete	NC_047130.1	18425082	18435005	-	503.4	289	https://www.orthodb.org/v10?query=338803at7742	syntaxin-16 isoform X1
339111at7742	Complete	NC_047138.1	9146538	9147663	-	364.8	218	https://www.orthodb.org/v10?query=339111at7742	Mitochondrial ribosomal protein L28
339203at7742	Complete	NC_047130.1	17865322	17878682	+	406.8	215	https://www.orthodb.org/v10?query=339203at7742	tRNA (guanine-N(7)-)-methyltransferase
339259at7742	Complete	NC_047142.1	1064195	1067657	-	397.8	263	https://www.orthodb.org/v10?query=339259at7742	Short chain dehydrogenase/reductase family 39U member 1
339398at7742	Complete	NC_047144.1	3380752	3383364	+	270.2	165	https://www.orthodb.org/v10?query=339398at7742	N-acetyltransferase 9
339693at7742	Complete	NC_047135.1	15272559	15278530	-	246.6	210	https://www.orthodb.org/v10?query=339693at7742	AP-1 complex-associated regulatory protein
339768at7742	Complete	NC_047143.1	20038937	20041867	+	269.3	220	https://www.orthodb.org/v10?query=339768at7742	INO80 complex subunit B
339849at7742	Complete	NC_047135.1	27732216	27757298	+	361.0	183	https://www.orthodb.org/v10?query=339849at7742	RAB28, member RAS oncogene family
339885at7742	Complete	NC_047135.1	31548630	31551974	-	442.1	293	https://www.orthodb.org/v10?query=339885at7742	solute carrier family 25 member 43
339893at7742	Complete	NC_047147.1	23744815	23749447	+	405.2	235	https://www.orthodb.org/v10?query=339893at7742	leucine-rich repeat-containing protein 57
340002at7742	Complete	NC_047133.1	1189931	1191107	+	249.0	205	https://www.orthodb.org/v10?query=340002at7742	ribosomal RNA-processing protein 7 homolog A
340020at7742	Complete	NC_047145.1	4538986	4549087	+	310.1	204	https://www.orthodb.org/v10?query=340020at7742	regulator of microtubule dynamics protein 1
340073at7742	Complete	NC_047145.1	16619999	16621057	+	386.9	256	https://www.orthodb.org/v10?query=340073at7742	ribosome biogenesis regulatory protein homolog
340499at7742	Missing
340508at7742	Complete	NC_047137.1	3069829	3072126	+	379.7	306	https://www.orthodb.org/v10?query=340508at7742	transcription factor IIIB 50 kDa subunit
340519at7742	Complete	NC_047130.1	23419423	23424862	+	207.7	185	https://www.orthodb.org/v10?query=340519at7742	migration and invasion-inhibitory protein
340971at7742	Complete	NC_047148.1	11999064	12000768	-	469.0	285	https://www.orthodb.org/v10?query=340971at7742	malonyl-CoA-acyl carrier protein transacylase, mitochondrial
341080at7742	Complete	NC_047132.1	13765618	13773632	+	305.4	205	https://www.orthodb.org/v10?query=341080at7742	Dolichyl-phosphate mannosyltransferase subunit 1, catalytic
341187at7742	Complete	NC_047126.1	18504221	18507307	-	398.5	216	https://www.orthodb.org/v10?query=341187at7742	Mitochondrial ribosomal protein L4
341195at7742	Complete	NC_047142.1	7727803	7728636	+	397.9	237	https://www.orthodb.org/v10?query=341195at7742	SET domain-containing protein 9
341385at7742	Fragmented	NC_047141.1	4727026	4731570	+	115.4	106	https://www.orthodb.org/v10?query=341385at7742	Tumor protein p53 inducible nuclear protein 1
342096at7742	Complete	NC_047138.1	23586297	23587787	+	378.7	192	https://www.orthodb.org/v10?query=342096at7742	trafficking protein particle complex subunit 4
342192at7742	Complete	NC_047141.1	20264396	20267065	+	526.7	318	https://www.orthodb.org/v10?query=342192at7742	Zinc binding alcohol dehydrogenase domain containing 2
342286at7742	Complete	NC_047146.1	7314403	7315413	+	453.3	279	https://www.orthodb.org/v10?query=342286at7742	N-arachidonyl glycine receptor
342301at7742	Complete	NC_047146.1	12058175	12059849	-	196.4	259	https://www.orthodb.org/v10?query=342301at7742	coiled-coil domain-containing protein 89
342319at7742	Complete	NC_047126.1	463032	467234	+	96.0	139	https://www.orthodb.org/v10?query=342319at7742	aprataxin and PNK-like factor
342620at7742	Complete	NC_047131.1	19227525	19233750	-	430.7	245	https://www.orthodb.org/v10?query=342620at7742	Mitochondrial ribosomal protein S35
342641at7742	Complete	NC_047129.1	20928413	20931205	+	351.2	229	https://www.orthodb.org/v10?query=342641at7742	putative hydroxypyruvate isomerase
342923at7742	Complete	NC_047140.1	2814937	2816647	+	379.5	206	https://www.orthodb.org/v10?query=342923at7742	Survival motor neuron domain containing 1
342980at7742	Complete	NC_047126.1	21573848	21579592	+	346.7	219	https://www.orthodb.org/v10?query=342980at7742	protein FRG1
343013at7742	Complete	NC_047139.1	16871096	16877841	+	419.4	231	https://www.orthodb.org/v10?query=343013at7742	TIP41-like protein
343085at7742	Complete	NC_047129.1	6992817	7027404	-	384.6	255	https://www.orthodb.org/v10?query=343085at7742	protein IMPACT
343091at7742	Complete	NC_047129.1	5874393	5875383	-	384.0	237	https://www.orthodb.org/v10?query=343091at7742	complement C1q tumor necrosis factor-related protein 7
343235at7742	Complete	NC_047131.1	10363938	10367175	-	351.3	198	https://www.orthodb.org/v10?query=343235at7742	RING finger protein 141
343489at7742	Complete	NC_047148.1	17611239	17613183	-	502.4	265	https://www.orthodb.org/v10?query=343489at7742	Heterogeneous nuclear ribonucleoprotein D
343527at7742	Fragmented	NC_047149.1	27727499	27736987	-	174.2	189	https://www.orthodb.org/v10?query=343527at7742	chromogranin-A
343725at7742	Complete	NC_047140.1	26573121	26578013	-	186.6	146	https://www.orthodb.org/v10?query=343725at7742	transmembrane protein 72
343795at7742	Complete	NC_047138.1	6537249	6538690	-	298.7	215	https://www.orthodb.org/v10?query=343795at7742	Rhomboid domain containing 1
343966at7742	Complete	NC_047147.1	17215778	17216597	+	172.5	117	https://www.orthodb.org/v10?query=343966at7742	NPC intracellular cholesterol transporter 2
344060at7742	Complete	NC_047138.1	6451979	6453261	-	428.4	227	https://www.orthodb.org/v10?query=344060at7742	ribosome maturation protein SBDS
344151at7742	Complete	NC_047129.1	17326066	17327751	-	409.6	232	https://www.orthodb.org/v10?query=344151at7742	valacyclovir hydrolase
344416at7742	Complete	NC_047128.1	36237977	36239147	-	355.1	203	https://www.orthodb.org/v10?query=344416at7742	Mitochondrial ribosomal protein L16
344436at7742	Complete	NC_047148.1	16898106	16899596	+	245.8	201	https://www.orthodb.org/v10?query=344436at7742	zinc finger CCHC domain-containing protein 9
344785at7742	Complete	NC_047135.1	11097920	11101184	-	316.3	176	https://www.orthodb.org/v10?query=344785at7742	motile sperm domain-containing protein 1
344798at7742	Complete	NC_047134.1	14457846	14472565	+	333.2	210	https://www.orthodb.org/v10?query=344798at7742	bridging integrator 3
344884at7742	Complete	NC_047135.1	91176	94988	-	386.8	212	https://www.orthodb.org/v10?query=344884at7742	pre-mRNA-splicing factor ISY1 homolog
344933at7742	Complete	NC_047134.1	26983240	26988026	-	467.8	239	https://www.orthodb.org/v10?query=344933at7742	sin3 histone deacetylase corepressor complex component SDS3
345012at7742	Complete	NC_047144.1	3191223	3194963	-	215.5	604	https://www.orthodb.org/v10?query=345012at7742	Chromosome 17 open reading frame 80
345264at7742	Complete	NC_047127.1	19414135	19418441	+	368.5	216	https://www.orthodb.org/v10?query=345264at7742	protein unc-50 homolog
345549at7742	Complete	NC_047126.1	11085971	11089065	-	387.1	330	https://www.orthodb.org/v10?query=345549at7742	Zinc finger FYVE-type containing 27
345556at7742	Complete	NC_047126.1	11524819	11527201	-	227.7	136	https://www.orthodb.org/v10?query=345556at7742	Thymidine kinase
345592at7742	Complete	NC_047149.1	12116497	12119750	-	351.6	195	https://www.orthodb.org/v10?query=345592at7742	protein ARV1
345605at7742	Complete	NC_047146.1	8485714	8487273	+	333.3	198	https://www.orthodb.org/v10?query=345605at7742	MIT domain-containing protein 1
345746at7742	Complete	NC_047135.1	15168114	15174424	+	449.1	269	https://www.orthodb.org/v10?query=345746at7742	protein FAM199X
345950at7742	Complete	NC_047128.1	32344246	32345665	-	344.6	179	https://www.orthodb.org/v10?query=345950at7742	Proteasome subunit beta type
